Year,Month,Day,Hour,DirectInclined,DiffuseInclined,Reflected,GlobalInclined,DirectHoriz,DiffusHoriz,GlobalHoriz,TopOfAtmosphere
2005,4,1,19.75,0,0,0,0,0,0,0,0
2005,4,1,20,0,0,0,0,0,0,0,0
2005,4,1,20.25,0,0,0,0,0,0,0,0
2005,4,1,20.5,0,0,0,0,0,0,0,0
2005,4,1,20.75,0,0,0,0,0,0,0,0
2005,4,1,21,0,0,0,0,0,0,0,0
2005,4,1,21.25,0,0,0,0,0,0,0,0
2005,4,1,21.5,0,0,0,0,0,0,0,0
2005,4,1,21.75,0,0,0,0,0,0,0,0
2005,4,1,22,0,0,0,0,0,0,0,0
2005,4,1,22.25,0,0,0,0,0,0,0,0
2005,4,1,22.5,0,0,0,0,0,0,0,0
2005,4,1,22.75,0,0,0,0,0,0,0,0
2005,4,1,23,0,0,0,0,0,0,0,0
2005,4,1,23.25,0,0,0,0,0,0,0,0
2005,4,1,23.5,0,0,0,0,0,0,0,0
2005,4,1,23.75,0,0,0,0,0,0,0,0
2005,4,1,24,0,0,0,0,0,0,0,0
2005,4,2,0.25,0,0,0,0,0,0,0,0
2005,4,2,0.5,0,0,0,0,0,0,0,0
2005,4,2,0.75,0,0,0,0,0,0,0,0
2005,4,2,1,0,0,0,0,0,0,0,0
2005,4,2,1.25,0,0,0,0,0,0,0,0
2005,4,2,1.5,0,0,0,0,0,0,0,0
2005,4,2,1.75,0,0,0,0,0,0,0,0
2005,4,2,2,0,0,0,0,0,0,0,0
2005,4,2,2.25,0,0,0,0,0,0,0,0
2005,4,2,2.5,0,0,0,0,0,0,0,0
2005,4,2,2.75,0,0,0,0,0,0,0,0
2005,4,2,3,0,0,0,0,0,0,0,0
2005,4,2,3.25,0,0,0,0,0,0,0,0
2005,4,2,3.5,0,0,0,0,0,0,0,0
2005,4,2,3.75,0,0,0,0,0,0,0,0
2005,4,2,4,0,0,0,0,0,0,0,0
2005,4,2,4.25,0,0,0,0,0,0,0,0
2005,4,2,4.5,0,0,0,0,0,0,0,0
2005,4,2,4.75,0,0,0,0,0,0,0,0
2005,4,2,5,0,0,0,0,0,0,0,0
2005,4,2,5.25,0,0,0,0,0,0,0,0
2005,4,2,5.5,0,0,0,0,0,0,0,0
2005,4,2,5.75,0,1.5,0,1.6,0.1,2,2,1.9
2005,4,2,6,0,3.9,0.1,4,0.3,4.4,4.6,14.9
2005,4,2,6.25,0.7,6.9,0.1,7.7,1,7.6,8.6,29.9
2005,4,2,6.5,4.4,9.5,0.2,14.1,4.7,10.1,14.8,44.8
2005,4,2,6.75,10.8,11.2,0.3,22.3,10.3,11.6,21.9,59.6
2005,4,2,7,18.4,13.1,0.4,31.8,16.4,13.1,29.5,74.2
2005,4,2,7.25,28.6,15.8,0.5,44.8,24.5,15.3,39.8,88.6
2005,4,2,7.5,39.5,19.1,0.7,59.3,32.9,18.2,51,102.7
2005,4,2,7.75,51.1,22.8,0.8,74.8,41.6,21.3,62.9,116.5
2005,4,2,8,64.9,26.2,1,92,52,23.8,75.8,129.9
2005,4,2,8.25,77.7,29.1,1.2,108,61.5,26.1,87.6,142.8
2005,4,2,8.5,88.8,31.6,1.3,121.6,69.5,28,97.5,155.2
2005,4,2,8.75,98.5,34.3,1.4,134.3,76.5,30.2,106.8,167.1
2005,4,2,9,109.5,36.7,1.6,147.8,84.6,32,116.6,178.3
2005,4,2,9.25,121,38.7,1.7,161.4,93,33.4,126.4,188.9
2005,4,2,9.5,130.6,40.9,1.8,173.3,99.9,35.1,135,198.7
2005,4,2,9.75,140.2,42.8,1.9,184.9,106.8,36.5,143.3,207.8
2005,4,2,10,148.9,44.4,2,195.4,113.1,37.7,150.8,216.1
2005,4,2,10.25,156.4,46,2.1,204.5,118.4,38.9,157.3,223.5
2005,4,2,10.5,163.5,47.1,2.2,212.8,123.6,39.7,163.3,230.1
2005,4,2,10.75,170.4,47.8,2.3,220.5,128.6,40.1,168.7,235.8
2005,4,2,11,175,48.7,2.3,226,131.8,40.8,172.6,240.6
2005,4,2,11.25,179.2,49.2,2.4,230.7,134.8,41.1,176,244.5
2005,4,2,11.5,186,48.4,2.4,236.8,139.8,40.3,180.1,247.4
2005,4,2,11.75,188.4,48.6,2.4,239.4,141.5,40.4,181.9,249.4
2005,4,2,12,187.5,49.4,2.4,239.3,140.9,41.1,182,250.3
2005,4,2,12.25,187.3,49.5,2.4,239.2,140.7,41.2,181.9,250.3
2005,4,2,12.5,183.7,50.1,2.4,236.2,138,41.9,179.9,249.4
2005,4,2,12.75,178.7,50.8,2.4,231.8,134.3,42.6,176.9,247.4
2005,4,2,13,174.4,50.8,2.3,227.5,131.2,42.7,173.9,244.5
2005,4,2,13.25,168.9,50.7,2.3,221.9,127.2,42.7,170,240.6
2005,4,2,13.5,164.7,49.6,2.2,216.5,124.2,41.9,166.2,235.8
2005,4,2,13.75,156.6,49.3,2.1,208,118.3,41.9,160.2,230.1
2005,4,2,14,148.5,48.3,2.1,198.9,112.5,41.3,153.7,223.5
2005,4,2,14.25,139.5,47.2,2,188.6,105.9,40.5,146.5,216.1
2005,4,2,14.5,130.4,45.5,1.9,177.8,99.3,39.4,138.7,207.8
2005,4,2,14.75,122.5,43.2,1.8,167.5,93.7,37.5,131.2,198.7
2005,4,2,15,115.8,40.1,1.7,157.6,89,34.9,123.9,188.9
2005,4,2,15.25,106.9,37.4,1.5,145.9,82.6,32.7,115.3,178.3
2005,4,2,15.5,99.1,34.2,1.4,134.7,77,30,107.1,167.1
2005,4,2,15.75,89.7,31.3,1.3,122.3,70.3,27.7,98,155.2
2005,4,2,16,75.8,29.6,1.2,106.6,60,26.6,86.6,142.8
2005,4,2,16.25,63.1,26.6,1,90.6,50.6,24.3,74.8,129.9
2005,4,2,16.5,51.3,22.8,0.8,75,41.8,21.2,63,116.5
2005,4,2,16.75,40,19,0.7,59.7,33.2,18.1,51.3,102.7
2005,4,2,17,28.3,15.8,0.5,44.6,24.2,15.4,39.6,88.6
2005,4,2,17.25,18.6,13,0.4,32,16.6,13.1,29.7,74.2
2005,4,2,17.5,10.9,11.2,0.3,22.4,10.4,11.5,22,59.6
2005,4,2,17.75,4.4,9.5,0.2,14.2,4.8,10.1,14.9,44.8
2005,4,2,18,0.7,7,0.1,7.8,1,7.6,8.6,29.9
2005,4,2,18.25,0,3.9,0.1,4,0.3,4.4,4.6,14.9
2005,4,2,18.5,0,1.5,0,1.6,0.1,2,2.1,1.9
2005,4,2,18.75,0,0,0,0,0,0,0,0
2005,4,2,19,0,0,0,0,0,0,0,0
2005,4,2,19.25,0,0,0,0,0,0,0,0
2005,4,2,19.5,0,0,0,0,0,0,0,0
2005,4,2,19.75,0,0,0,0,0,0,0,0
2005,4,2,20,0,0,0,0,0,0,0,0
2005,4,2,20.25,0,0,0,0,0,0,0,0
2005,4,2,20.5,0,0,0,0,0,0,0,0
2005,4,2,20.75,0,0,0,0,0,0,0,0
2005,4,2,21,0,0,0,0,0,0,0,0
2005,4,2,21.25,0,0,0,0,0,0,0,0
2005,4,2,21.5,0,0,0,0,0,0,0,0
2005,4,2,21.75,0,0,0,0,0,0,0,0
2005,4,2,22,0,0,0,0,0,0,0,0
2005,4,2,22.25,0,0,0,0,0,0,0,0
2005,4,2,22.5,0,0,0,0,0,0,0,0
2005,4,2,22.75,0,0,0,0,0,0,0,0
2005,4,2,23,0,0,0,0,0,0,0,0
2005,4,2,23.25,0,0,0,0,0,0,0,0
2005,4,2,23.5,0,0,0,0,0,0,0,0
2005,4,2,23.75,0,0,0,0,0,0,0,0
2005,4,2,24,0,0,0,0,0,0,0,0
2005,4,3,0.25,0,0,0,0,0,0,0,0
2005,4,3,0.5,0,0,0,0,0,0,0,0
2005,4,3,0.75,0,0,0,0,0,0,0,0
2005,4,3,1,0,0,0,0,0,0,0,0
2005,4,3,1.25,0,0,0,0,0,0,0,0
2005,4,3,1.5,0,0,0,0,0,0,0,0
2005,4,3,1.75,0,0,0,0,0,0,0,0
2005,4,3,2,0,0,0,0,0,0,0,0
2005,4,3,2.25,0,0,0,0,0,0,0,0
2005,4,3,2.5,0,0,0,0,0,0,0,0
2005,4,3,2.75,0,0,0,0,0,0,0,0
2005,4,3,3,0,0,0,0,0,0,0,0
2005,4,3,3.25,0,0,0,0,0,0,0,0
2005,4,3,3.5,0,0,0,0,0,0,0,0
2005,4,3,3.75,0,0,0,0,0,0,0,0
2005,4,3,4,0,0,0,0,0,0,0,0
2005,4,3,4.25,0,0,0,0,0,0,0,0
2005,4,3,4.5,0,0,0,0,0,0,0,0
2005,4,3,4.75,0,0,0,0,0,0,0,0
2005,4,3,5,0,0,0,0,0,0,0,0
2005,4,3,5.25,0,0,0,0,0,0,0,0
2005,4,3,5.5,0,0,0,0,0,0,0,0
2005,4,3,5.75,0,2,0,2.1,0.1,2.4,2.5,2.8
2005,4,3,6,0,4.1,0.1,4.3,0.3,4.6,4.9,16.6
2005,4,3,6.25,0.8,7.3,0.1,8.2,1.2,8,9.1,31.5
2005,4,3,6.5,4.8,9.7,0.2,14.7,5.3,10.3,15.5,46.4
2005,4,3,6.75,11.2,11.4,0.3,22.8,10.9,11.7,22.6,61.2
2005,4,3,7,18.8,13.3,0.4,32.5,17,13.4,30.4,75.8
2005,4,3,7.25,29,16.1,0.5,45.6,25.1,15.7,40.8,90.2
2005,4,3,7.5,40.1,19.5,0.7,60.3,33.7,18.5,52.3,104.3
2005,4,3,7.75,53.2,22.9,0.9,77,43.7,21.3,65,118.1
2005,4,3,8,66.1,26.3,1,93.5,53.4,24,77.5,131.5
2005,4,3,8.25,78,29.4,1.2,108.6,62.2,26.4,88.7,144.4
2005,4,3,8.5,89,31.8,1.3,122.2,70.3,28.3,98.6,156.8
2005,4,3,8.75,98.9,34.6,1.4,134.9,77.4,30.6,107.9,168.6
2005,4,3,9,109.8,37,1.6,148.3,85.3,32.4,117.7,179.8
2005,4,3,9.25,121.3,39,1.7,162,93.8,33.8,127.5,190.3
2005,4,3,9.5,131.1,41.1,1.8,174,100.8,35.4,136.2,200.2
2005,4,3,9.75,142.3,42.5,1.9,186.7,109,36.3,145.3,209.2
2005,4,3,10,150.3,44.4,2,196.7,114.7,37.7,152.5,217.5
2005,4,3,10.25,156.8,46.2,2.1,205.1,119.3,39.2,158.5,225
2005,4,3,10.5,163.8,47.3,2.2,213.4,124.4,40,164.4,231.6
2005,4,3,10.75,170.7,48,2.3,221,129.4,40.4,169.8,237.3
2005,4,3,11,175.4,48.8,2.3,226.5,132.8,41,173.8,242.1
2005,4,3,11.25,179.5,49.3,2.4,231.2,135.7,41.4,177,245.9
2005,4,3,11.5,186.2,48.6,2.4,237.2,140.6,40.6,181.2,248.8
2005,4,3,11.75,187.2,49.2,2.4,238.9,141.3,41.1,182.4,250.8
2005,4,3,12,187.2,49.8,2.4,239.4,141.3,41.6,182.8,251.7
2005,4,3,12.25,187.9,49.5,2.5,239.9,141.8,41.3,183.1,251.7
2005,4,3,12.5,184.6,50.1,2.4,237.1,139.4,41.9,181.3,250.8
2005,4,3,12.75,179.5,50.8,2.4,232.6,135.6,42.7,178.2,248.8
2005,4,3,13,173.3,51.4,2.3,227,131,43.4,174.4,245.9
2005,4,3,13.25,166.9,51.6,2.3,220.8,126.3,43.7,170.1,242.1
2005,4,3,13.5,160.8,51.1,2.2,214.2,121.9,43.5,165.4,237.3
2005,4,3,13.75,155.7,49.8,2.2,207.7,118.3,42.5,160.8,231.6
2005,4,3,14,147.6,48.9,2.1,198.6,112.4,42,154.3,225
2005,4,3,14.25,137.8,48,2,187.7,105.2,41.4,146.6,217.5
2005,4,3,14.5,128.6,46.4,1.9,176.9,98.5,40.3,138.8,209.2
2005,4,3,14.75,120.6,44,1.8,166.4,92.8,38.5,131.2,200.2
2005,4,3,15,110.4,41.9,1.6,154,85.3,36.9,122.3,190.3
2005,4,3,15.25,103.4,38.7,1.5,143.6,80.3,34.2,114.6,179.8
2005,4,3,15.5,95.6,35.5,1.4,132.5,74.8,31.5,106.3,168.6
2005,4,3,15.75,85.7,32.8,1.3,119.8,67.6,29.4,97,156.8
2005,4,3,16,75.5,30.1,1.2,106.8,60.2,27.2,87.4,144.4
2005,4,3,16.25,64.4,26.7,1,92.1,52,24.5,76.5,131.5
2005,4,3,16.5,52.6,23,0.9,76.5,43.2,21.5,64.7,118.1
2005,4,3,16.75,39.7,19.5,0.7,59.9,33.4,18.6,52,104.3
2005,4,3,17,28.8,16.1,0.5,45.5,25,15.7,40.7,90.2
2005,4,3,17.25,19.5,13.2,0.4,33.1,17.7,13.2,30.9,75.8
2005,4,3,17.5,11.6,11.3,0.3,23.2,11.3,11.6,22.9,61.2
2005,4,3,17.75,5,9.7,0.2,14.9,5.5,10.3,15.8,46.4
2005,4,3,18,0.9,7.3,0.1,8.3,1.2,8,9.3,31.5
2005,4,3,18.25,0,4.2,0.1,4.3,0.3,4.7,4.9,16.6
2005,4,3,18.5,0,1.9,0,1.9,0.1,2.4,2.5,2.8
2005,4,3,18.75,0,0,0,0,0,0,0,0
2005,4,3,19,0,0,0,0,0,0,0,0
2005,4,3,19.25,0,0,0,0,0,0,0,0
2005,4,3,19.5,0,0,0,0,0,0,0,0
2005,4,3,19.75,0,0,0,0,0,0,0,0
2005,4,3,20,0,0,0,0,0,0,0,0
2005,4,3,20.25,0,0,0,0,0,0,0,0
2005,4,3,20.5,0,0,0,0,0,0,0,0
2005,4,3,20.75,0,0,0,0,0,0,0,0
2005,4,3,21,0,0,0,0,0,0,0,0
2005,4,3,21.25,0,0,0,0,0,0,0,0
2005,4,3,21.5,0,0,0,0,0,0,0,0
2005,4,3,21.75,0,0,0,0,0,0,0,0
2005,4,3,22,0,0,0,0,0,0,0,0
2005,4,3,22.25,0,0,0,0,0,0,0,0
2005,4,3,22.5,0,0,0,0,0,0,0,0
2005,4,3,22.75,0,0,0,0,0,0,0,0
2005,4,3,23,0,0,0,0,0,0,0,0
2005,4,3,23.25,0,0,0,0,0,0,0,0
2005,4,3,23.5,0,0,0,0,0,0,0,0
2005,4,3,23.75,0,0,0,0,0,0,0,0
2005,4,3,24,0,0,0,0,0,0,0,0
2005,4,4,0.25,0,0,0,0,0,0,0,0
2005,4,4,0.5,0,0,0,0,0,0,0,0
2005,4,4,0.75,0,0,0,0,0,0,0,0
2005,4,4,1,0,0,0,0,0,0,0,0
2005,4,4,1.25,0,0,0,0,0,0,0,0
2005,4,4,1.5,0,0,0,0,0,0,0,0
2005,4,4,1.75,0,0,0,0,0,0,0,0
2005,4,4,2,0,0,0,0,0,0,0,0
2005,4,4,2.25,0,0,0,0,0,0,0,0
2005,4,4,2.5,0,0,0,0,0,0,0,0
2005,4,4,2.75,0,0,0,0,0,0,0,0
2005,4,4,3,0,0,0,0,0,0,0,0
2005,4,4,3.25,0,0,0,0,0,0,0,0
2005,4,4,3.5,0,0,0,0,0,0,0,0
2005,4,4,3.75,0,0,0,0,0,0,0,0
2005,4,4,4,0,0,0,0,0,0,0,0
2005,4,4,4.25,0,0,0,0,0,0,0,0
2005,4,4,4.5,0,0,0,0,0,0,0,0
2005,4,4,4.75,0,0,0,0,0,0,0,0
2005,4,4,5,0,0,0,0,0,0,0,0
2005,4,4,5.25,0,0,0,0,0,0,0,0
2005,4,4,5.5,0,0,0,0,0,0,0,0
2005,4,4,5.75,0,2.4,0,2.4,0.1,2.8,2.9,4
2005,4,4,6,0,4.4,0.1,4.5,0.3,4.9,5.2,18.3
2005,4,4,6.25,1,7.6,0.1,8.7,1.5,8.3,9.8,33.2
2005,4,4,6.5,5.2,9.9,0.2,15.2,5.8,10.5,16.3,48
2005,4,4,6.75,11.6,11.5,0.3,23.3,11.4,11.9,23.3,62.8
2005,4,4,7,19.2,13.6,0.4,33.2,17.7,13.7,31.3,77.4
2005,4,4,7.25,29.5,16.4,0.6,46.4,25.8,16,41.9,91.8
2005,4,4,7.5,40.6,19.8,0.7,61.1,34.5,18.9,53.4,105.9
2005,4,4,7.75,53.7,23.3,0.9,77.8,44.5,21.7,66.3,119.6
2005,4,4,8,66.5,26.7,1.1,94.3,54.3,24.4,78.7,133
2005,4,4,8.25,78.3,29.7,1.2,109.2,62.9,26.8,89.7,145.9
2005,4,4,8.5,89.3,32.1,1.3,122.7,71,28.7,99.7,158.3
2005,4,4,8.75,100.8,34.4,1.5,136.7,79.5,30.4,109.9,170.1
2005,4,4,9,111.1,37,1.6,149.6,86.9,32.4,119.3,181.3
2005,4,4,9.25,121.7,39.2,1.7,162.6,94.6,34.1,128.7,191.8
2005,4,4,9.5,133.2,40.9,1.9,175.9,103,35.2,138.2,201.6
2005,4,4,9.75,143.6,42.4,2,188,110.6,36.3,147,210.7
2005,4,4,10,150.6,44.6,2.1,197.3,115.6,38,153.6,218.9
2005,4,4,10.25,157.1,46.4,2.1,205.6,120.2,39.5,159.7,226.4
2005,4,4,10.5,164.2,47.5,2.2,213.9,125.3,40.2,165.6,233
2005,4,4,10.75,171.1,48.1,2.3,221.4,130.3,40.6,170.9,238.7
2005,4,4,11,175.7,48.9,2.3,227,133.7,41.2,174.9,243.5
2005,4,4,11.25,179.9,49.4,2.4,231.7,136.6,41.6,178.2,247.3
2005,4,4,11.5,188.5,48.1,2.5,239,143,40.2,183.2,250.2
2005,4,4,11.75,192.3,47.8,2.5,242.6,145.8,39.8,185.7,252.2
2005,4,4,12,189.8,49.2,2.5,241.4,143.9,41.1,185,253.1
2005,4,4,12.25,190.4,49,2.5,241.8,144.3,40.9,185.2,253.1
2005,4,4,12.5,188.1,49.2,2.5,239.8,142.7,41.2,183.8,252.2
2005,4,4,12.75,183.1,49.8,2.4,235.4,139,41.9,180.8,250.2
2005,4,4,13,178.7,49.8,2.4,230.9,135.7,42,177.7,247.3
2005,4,4,13.25,173.4,49.7,2.3,225.4,131.9,42,173.8,243.5
2005,4,4,13.5,167.4,49.3,2.3,219,127.5,41.8,169.3,238.7
2005,4,4,13.75,160.6,48.6,2.2,211.4,122.6,41.4,164,233
2005,4,4,14,153.4,47.5,2.1,203.1,117.4,40.6,158,226.4
2005,4,4,14.25,146.4,45.8,2,194.3,112.4,39.3,151.7,218.9
2005,4,4,14.5,136.3,44.6,1.9,182.8,105,38.5,143.5,210.7
2005,4,4,14.75,125.5,43.1,1.8,170.4,97.1,37.5,134.6,201.6
2005,4,4,15,117.8,40.3,1.7,159.8,91.6,35.2,126.8,191.8
2005,4,4,15.25,109,37.5,1.6,148.2,85.3,33,118.3,181.3
2005,4,4,15.5,101,34.4,1.5,136.8,79.6,30.4,109.9,170.1
2005,4,4,15.75,88.4,32.4,1.3,122.1,70.3,28.9,99.3,158.3
2005,4,4,16,76.7,30.1,1.2,108,61.6,27.3,88.9,145.9
2005,4,4,16.25,65.6,26.9,1,93.6,53.5,24.7,78.2,133
2005,4,4,16.5,52.3,23.5,0.9,76.8,43.4,22,65.5,119.6
2005,4,4,16.75,40.3,19.9,0.7,60.8,34.2,19,53.2,105.9
2005,4,4,17,30,16.3,0.6,46.8,26.3,15.9,42.3,91.8
2005,4,4,17.25,19.8,13.5,0.4,33.7,18.2,13.5,31.7,77.4
2005,4,4,17.5,11.7,11.5,0.3,23.4,11.5,11.8,23.4,62.8
2005,4,4,17.75,5.2,9.8,0.2,15.3,5.9,10.5,16.3,48
2005,4,4,18,1,7.6,0.1,8.7,1.5,8.3,9.8,33.2
2005,4,4,18.25,0,4.4,0.1,4.5,0.3,4.9,5.2,18.3
2005,4,4,18.5,0,2.4,0,2.4,0.1,2.8,2.9,4
2005,4,4,18.75,0,0,0,0,0,0,0,0
2005,4,4,19,0,0,0,0,0,0,0,0
2005,4,4,19.25,0,0,0,0,0,0,0,0
2005,4,4,19.5,0,0,0,0,0,0,0,0
2005,4,4,19.75,0,0,0,0,0,0,0,0
2005,4,4,20,0,0,0,0,0,0,0,0
2005,4,4,20.25,0,0,0,0,0,0,0,0
2005,4,4,20.5,0,0,0,0,0,0,0,0
2005,4,4,20.75,0,0,0,0,0,0,0,0
2005,4,4,21,0,0,0,0,0,0,0,0
2005,4,4,21.25,0,0,0,0,0,0,0,0
2005,4,4,21.5,0,0,0,0,0,0,0,0
2005,4,4,21.75,0,0,0,0,0,0,0,0
2005,4,4,22,0,0,0,0,0,0,0,0
2005,4,4,22.25,0,0,0,0,0,0,0,0
2005,4,4,22.5,0,0,0,0,0,0,0,0
2005,4,4,22.75,0,0,0,0,0,0,0,0
2005,4,4,23,0,0,0,0,0,0,0,0
2005,4,4,23.25,0,0,0,0,0,0,0,0
2005,4,4,23.5,0,0,0,0,0,0,0,0
2005,4,4,23.75,0,0,0,0,0,0,0,0
2005,4,4,24,0,0,0,0,0,0,0,0
2005,4,5,0.25,0,0,0,0,0,0,0,0
2005,4,5,0.5,0,0,0,0,0,0,0,0
2005,4,5,0.75,0,0,0,0,0,0,0,0
2005,4,5,1,0,0,0,0,0,0,0,0
2005,4,5,1.25,0,0,0,0,0,0,0,0
2005,4,5,1.5,0,0,0,0,0,0,0,0
2005,4,5,1.75,0,0,0,0,0,0,0,0
2005,4,5,2,0,0,0,0,0,0,0,0
2005,4,5,2.25,0,0,0,0,0,0,0,0
2005,4,5,2.5,0,0,0,0,0,0,0,0
2005,4,5,2.75,0,0,0,0,0,0,0,0
2005,4,5,3,0,0,0,0,0,0,0,0
2005,4,5,3.25,0,0,0,0,0,0,0,0
2005,4,5,3.5,0,0,0,0,0,0,0,0
2005,4,5,3.75,0,0,0,0,0,0,0,0
2005,4,5,4,0,0,0,0,0,0,0,0
2005,4,5,4.25,0,0,0,0,0,0,0,0
2005,4,5,4.5,0,0,0,0,0,0,0,0
2005,4,5,4.75,0,0,0,0,0,0,0,0
2005,4,5,5,0,0,0,0,0,0,0,0
2005,4,5,5.25,0,0,0,0,0,0,0,0
2005,4,5,5.5,0,0.2,0,0.2,0,0.2,0.2,0
2005,4,5,5.75,0,2.6,0,2.7,0.2,3.2,3.3,5.3
2005,4,5,6,0.1,4.8,0.1,4.9,0.3,5.3,5.6,20
2005,4,5,6.25,1.3,7.9,0.1,9.4,1.9,8.7,10.6,34.8
2005,4,5,6.5,6,10,0.2,16.2,6.9,10.6,17.5,49.7
2005,4,5,6.75,12.8,11.4,0.3,24.6,12.9,11.8,24.7,64.4
2005,4,5,7,21.1,13.5,0.4,35.1,19.7,13.6,33.3,79
2005,4,5,7.25,30.7,16.6,0.6,47.8,27.2,16.2,43.5,93.4
2005,4,5,7.5,41.1,20.2,0.7,62,35.3,19.3,54.6,107.4
2005,4,5,7.75,54.2,23.6,0.9,78.7,45.4,22.1,67.5,121.2
2005,4,5,8,67,27,1.1,95.1,55.1,24.8,79.9,134.5
2005,4,5,8.25,78.6,29.9,1.2,109.7,63.7,27.1,90.8,147.4
2005,4,5,8.5,89.6,32.4,1.3,123.3,71.8,29,100.7,159.8
2005,4,5,8.75,101.1,34.7,1.5,137.3,80.2,30.7,111,171.5
2005,4,5,9,111.4,37.2,1.6,150.2,87.7,32.7,120.4,182.7
2005,4,5,9.25,122,39.5,1.7,163.2,95.4,34.4,129.9,193.2
2005,4,5,9.5,133.5,41.1,1.9,176.5,103.9,35.5,139.4,203
2005,4,5,9.75,144,42.6,2,188.6,111.5,36.6,148.1,212.1
2005,4,5,10,151,44.8,2.1,197.8,116.5,38.3,154.8,220.4
2005,4,5,10.25,157.5,46.5,2.2,206.2,121.1,39.7,160.8,227.8
2005,4,5,10.5,164.5,47.6,2.2,214.4,126.2,40.5,166.7,234.4
2005,4,5,10.75,171.4,48.2,2.3,221.9,131.2,40.8,172,240.1
2005,4,5,11,176.1,49,2.4,227.5,134.6,41.4,176,244.8
2005,4,5,11.25,180.3,49.5,2.4,232.2,137.6,41.7,179.4,248.7
2005,4,5,11.5,189,48.2,2.5,239.6,144.1,40.3,184.4,251.6
2005,4,5,11.75,192.8,47.9,2.5,243.2,146.9,40,186.9,253.5
2005,4,5,12,190.3,49.2,2.5,242.1,145,41.2,186.2,254.5
2005,4,5,12.25,191.1,49,2.5,242.5,145.5,41,186.5,254.5
2005,4,5,12.5,190.8,48.6,2.5,241.8,145.3,40.7,186,253.5
2005,4,5,12.75,188.6,48.3,2.5,239.3,143.8,40.5,184.2,251.6
2005,4,5,13,183.3,48.5,2.4,234.3,139.9,40.8,180.7,248.7
2005,4,5,13.25,178.8,48.1,2.4,229.2,136.6,40.5,177.1,244.8
2005,4,5,13.5,173.8,47.4,2.3,223.5,133.1,40,173.1,240.1
2005,4,5,13.75,163.3,48,2.2,213.5,125.3,40.9,166.1,234.4
2005,4,5,14,145.1,50.3,2.1,197.5,111.6,43.5,155.1,227.8
2005,4,5,14.25,135.2,49.4,2,186.6,104.3,43.1,147.4,220.4
2005,4,5,14.5,128,47.2,1.9,177.2,99.1,41.4,140.5,212.1
2005,4,5,14.75,118.3,45.4,1.8,165.5,92,40,132.1,203
2005,4,5,15,108.8,43.1,1.7,153.6,85.1,38.3,123.4,193.2
2005,4,5,15.25,90.6,42.7,1.5,134.8,71.3,38.7,110,182.7
2005,4,5,15.5,64.9,43.4,1.2,109.5,51.4,40.9,92.3,171.5
2005,4,5,15.75,41,41.2,1,83.1,32.8,40.3,73.1,159.8
2005,4,5,16,21.7,34.9,0.7,57.3,17.6,35.5,53.1,147.4
2005,4,5,16.25,12.5,28.4,0.5,41.4,10.3,29.5,39.8,134.5
2005,4,5,16.5,15.2,25.6,0.5,41.3,12.7,26.3,39,121.2
2005,4,5,16.75,22.9,22.1,0.6,45.6,19.7,22.2,41.9,107.4
2005,4,5,17,18.3,18.1,0.5,36.9,16.2,18.4,34.6,93.4
2005,4,5,17.25,16.7,14.2,0.4,31.3,15.6,14.5,30.1,79
2005,4,5,17.5,12.4,11.5,0.3,24.2,12.4,11.9,24.4,64.4
2005,4,5,17.75,5.8,10,0.2,16,6.6,10.6,17.3,49.7
2005,4,5,18,1.2,7.9,0.1,9.3,1.9,8.7,10.5,34.8
2005,4,5,18.25,0.1,4.7,0.1,4.9,0.3,5.3,5.6,20
2005,4,5,18.5,0,2.6,0,2.7,0.2,3.1,3.3,5.3
2005,4,5,18.75,0,0.1,0,0.1,0,0.2,0.2,0
2005,4,5,19,0,0,0,0,0,0,0,0
2005,4,5,19.25,0,0,0,0,0,0,0,0
2005,4,5,19.5,0,0,0,0,0,0,0,0
2005,4,5,19.75,0,0,0,0,0,0,0,0
2005,4,5,20,0,0,0,0,0,0,0,0
2005,4,5,20.25,0,0,0,0,0,0,0,0
2005,4,5,20.5,0,0,0,0,0,0,0,0
2005,4,5,20.75,0,0,0,0,0,0,0,0
2005,4,5,21,0,0,0,0,0,0,0,0
2005,4,5,21.25,0,0,0,0,0,0,0,0
2005,4,5,21.5,0,0,0,0,0,0,0,0
2005,4,5,21.75,0,0,0,0,0,0,0,0
2005,4,5,22,0,0,0,0,0,0,0,0
2005,4,5,22.25,0,0,0,0,0,0,0,0
2005,4,5,22.5,0,0,0,0,0,0,0,0
2005,4,5,22.75,0,0,0,0,0,0,0,0
2005,4,5,23,0,0,0,0,0,0,0,0
2005,4,5,23.25,0,0,0,0,0,0,0,0
2005,4,5,23.5,0,0,0,0,0,0,0,0
2005,4,5,23.75,0,0,0,0,0,0,0,0
2005,4,5,24,0,0,0,0,0,0,0,0
2005,4,6,0.25,0,0,0,0,0,0,0,0
2005,4,6,0.5,0,0,0,0,0,0,0,0
2005,4,6,0.75,0,0,0,0,0,0,0,0
2005,4,6,1,0,0,0,0,0,0,0,0
2005,4,6,1.25,0,0,0,0,0,0,0,0
2005,4,6,1.5,0,0,0,0,0,0,0,0
2005,4,6,1.75,0,0,0,0,0,0,0,0
2005,4,6,2,0,0,0,0,0,0,0,0
2005,4,6,2.25,0,0,0,0,0,0,0,0
2005,4,6,2.5,0,0,0,0,0,0,0,0
